09.57.59.974 23	0.415937	-0.094375	22.037500	0.010000	0.395000	25.537500	0.156250	0.266875	23.387500	0.203750	0.529062	22.856250	0.029062	0.399375	22.581250	0.081250	0.354062	23.287500	0.216562	0.244375	22.775000	0.136562	0.524062	22.762500	0.155625	0.498437	22.718750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	040
09.58.00.307 23	0.420937	-0.096250	22.062500	0.002500	0.390625	25.550000	0.149375	0.265625	23.275000	0.198437	0.528125	22.887500	0.028437	0.404687	22.543750	0.061250	0.337187	23.293750	0.210000	0.263750	22.800000	0.136875	0.528125	22.762500	0.161875	0.490312	22.693750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	041
09.58.00.641 23	0.405312	-0.086562	22.068750	-0.003125	0.397187	25.600000	0.143437	0.274687	23.325000	0.198437	0.534375	22.868750	0.032500	0.405312	22.668750	0.095312	0.318125	23.356250	0.225312	0.207187	22.787500	0.137812	0.515937	22.756250	0.157812	0.489687	22.675000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	042
09.58.00.978 23	0.416875	-0.090000	22.087500	0.002187	0.386250	25.543750	0.139687	0.264687	23.362500	0.197812	0.534062	22.868750	0.032500	0.412500	22.650000	0.079375	0.358437	23.400000	0.220625	0.246562	22.743750	0.149062	0.522812	22.718750	0.155937	0.489062	22.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	043
09.58.01.313 23	0.415000	-0.103750	22.068750	0.006562	0.396875	25.593750	0.142187	0.270625	23.300000	0.203750	0.543750	22.887500	0.026562	0.408125	22.706250	0.069062	0.347500	23.375000	0.219062	0.255000	22.837500	0.153750	0.517187	22.725000	0.161562	0.485000	22.693750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	044
09.58.01.649 23	0.417187	-0.088750	22.087500	0.000937	0.395312	25.643750	0.146875	0.267500	23.343750	0.207500	0.539375	22.868750	0.033125	0.404687	22.637500	0.082187	0.296562	23.387500	0.221250	0.199062	22.868750	0.145625	0.520625	22.762500	0.154375	0.485000	22.712500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	045
09.58.01.985 23	0.421875	-0.102500	22.087500	0.011250	0.400625	25.493750	0.144062	0.259062	23.362500	0.200625	0.526875	22.887500	0.025937	0.392812	22.593750	0.072812	0.342500	23.400000	0.223437	0.236250	22.800000	0.151250	0.519375	22.787500	0.165625	0.486250	22.725000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	046
09.58.02.320 23	0.409062	-0.106562	22.112500	-0.001250	0.404062	25.562500	0.148125	0.256250	23.300000	0.200312	0.522812	22.912500	0.024687	0.405000	22.637500	0.064687	0.345937	23.362500	0.224062	0.259062	22.831250	0.140937	0.506562	22.806250	0.162500	0.493437	22.725000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	047
09.58.02.655 23	0.419687	-0.100937	22.106250	0.005312	0.392187	25.537500	0.139062	0.254062	23.343750	0.207812	0.525312	22.925000	0.023125	0.390625	22.625000	0.090937	0.306562	23.375000	0.236562	0.197187	22.843750	0.137812	0.513750	22.793750	0.166875	0.485937	22.706250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	048
09.58.02.992 23	0.417812	-0.087812	22.081250	0.005000	0.396562	25.537500	0.151875	0.254062	23.300000	0.201875	0.533750	22.931250	0.026875	0.391250	22.650000	0.084687	0.345937	23.331250	0.230625	0.233750	22.868750	0.148437	0.508750	22.781250	0.167812	0.489375	22.768750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	049
09.58.03.326 23	0.418750	-0.093750	22.137500	-0.004062	0.375625	25.593750	0.147812	0.256250	23.306250	0.206562	0.533437	22.893750	0.025625	0.390000	22.700000	0.067187	0.342187	23.368750	0.221250	0.248437	22.956250	0.142500	0.499687	22.825000	0.163125	0.496875	22.793750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	050
09.58.03.665 23	0.419375	-0.102187	22.137500	0.000937	0.384687	25.543750	0.142812	0.245625	23.293750	0.209062	0.526250	22.868750	0.031250	0.388437	22.693750	0.091562	0.298750	23.306250	0.238125	0.200312	22.912500	0.143125	0.503750	22.793750	0.161875	0.479062	22.725000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	051
09.58.03.996 23	0.414062	-0.104375	22.093750	0.003125	0.377500	25.587500	0.145937	0.240625	23.343750	0.204687	0.510312	22.912500	0.017812	0.386875	22.700000	0.075312	0.340312	23.337500	0.227812	0.239375	22.918750	0.157812	0.505000	22.850000	0.163125	0.485937	22.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	052
09.58.04.333 23	0.416562	-0.103437	22.131250	0.000000	0.371562	25.637500	0.142500	0.235937	23.368750	0.207500	0.533125	22.943750	0.020937	0.380000	22.700000	0.080625	0.321250	23.368750	0.218125	0.247500	22.900000	0.155937	0.506562	22.850000	0.163437	0.475937	22.743750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	053
09.58.04.668 23	0.424687	-0.096250	22.137500	0.001562	0.371562	25.625000	0.143750	0.235625	23.362500	0.206875	0.523437	22.950000	0.030625	0.379687	22.700000	0.100000	0.286875	23.418750	0.236875	0.190625	22.925000	0.145937	0.500937	22.850000	0.174062	0.483125	22.731250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	054
09.58.05.002 23	0.414375	-0.109375	22.131250	-0.000625	0.372187	25.681250	0.157500	0.246875	23.406250	0.201875	0.523437	22.975000	0.019375	0.381562	22.750000	0.077500	0.350312	23.337500	0.231562	0.244687	22.918750	0.147500	0.499062	22.931250	0.169375	0.475312	22.781250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	055
09.58.05.338 23	0.418750	-0.118437	22.125000	-0.007812	0.362812	25.737500	0.141562	0.238125	23.412500	0.207187	0.519687	22.912500	0.020937	0.381562	22.725000	0.076250	0.315937	23.425000	0.225312	0.231562	22.906250	0.149062	0.493437	22.837500	0.177812	0.470625	22.781250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	056
09.58.05.672 23	0.422812	-0.106250	22.181250	-0.000937	0.374375	25.662500	0.141250	0.235625	23.450000	0.208125	0.517812	22.906250	0.020312	0.377812	22.706250	0.092812	0.309375	23.387500	0.238125	0.190625	22.918750	0.149062	0.482500	22.925000	0.171875	0.475937	22.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	057
09.58.06.009 23	0.420937	-0.112187	22.125000	0.000312	0.361562	25.687500	0.134687	0.240625	23.443750	0.197812	0.520000	22.887500	0.008125	0.374687	22.725000	0.066875	0.348437	23.387500	0.224687	0.245000	22.925000	0.145937	0.499062	22.856250	0.164062	0.473750	22.756250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	058
09.58.06.345 23	0.424375	-0.108125	22.143750	0.017812	0.373125	25.650000	0.146875	0.233750	23.437500	0.209687	0.522187	22.943750	0.020937	0.372187	22.762500	0.071875	0.321562	23.437500	0.226250	0.225937	22.862500	0.150625	0.488750	22.937500	0.175937	0.468125	22.781250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	059
09.58.06.681 23	0.421875	-0.122187	22.150000	0.007812	0.356562	25.625000	0.140625	0.238750	23.406250	0.210000	0.518437	22.956250	0.021875	0.383437	22.756250	0.101250	0.285625	23.443750	0.241250	0.178437	22.912500	0.143750	0.486875	22.993750	0.173125	0.477500	22.806250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	060
09.58.07.015 23	0.420625	-0.113125	22.137500	0.003437	0.358125	25.693750	0.150937	0.225625	23.393750	0.205000	0.519375	22.912500	0.018437	0.381250	22.718750	0.084375	0.338437	23.412500	0.231250	0.239687	22.850000	0.145000	0.485625	22.912500	0.177500	0.479375	22.787500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	061
09.58.07.353 23	0.422500	-0.115937	22.168750	-0.007500	0.361875	25.668750	0.146875	0.235000	23.431250	0.210937	0.514687	22.925000	0.020312	0.382500	22.781250	0.085312	0.311562	23.400000	0.240000	0.223437	22.937500	0.154687	0.484062	22.968750	0.175000	0.473750	22.768750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	062
09.58.07.686 23	0.414375	-0.114375	22.143750	0.008125	0.370625	25.675000	0.138437	0.229687	23.418750	0.214062	0.522187	22.950000	0.010000	0.368437	22.825000	0.104687	0.291875	23.431250	0.245000	0.190937	22.912500	0.149687	0.480625	23.006250	0.179375	0.470000	22.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	063
09.58.08.021 23	0.422187	-0.115312	22.200000	0.009375	0.365312	25.650000	0.135312	0.231250	23.450000	0.210937	0.507812	22.975000	0.020937	0.364687	22.856250	0.079375	0.339375	23.425000	0.236562	0.238750	22.993750	0.155937	0.479062	22.956250	0.186250	0.480000	22.812500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	064
09.58.08.359 23	0.421250	-0.110625	22.250000	-0.000625	0.362812	25.768750	0.148750	0.230312	23.537500	0.215312	0.511562	22.993750	0.012187	0.353437	22.850000	0.097500	0.294687	23.450000	0.244375	0.209062	23.000000	0.161250	0.482187	23.006250	0.179375	0.469375	22.818750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	065
09.58.08.695 23	0.420625	-0.119375	22.175000	-0.004687	0.360625	25.725000	0.151562	0.230312	23.531250	0.203437	0.513125	22.987500	0.012187	0.359375	22.781250	0.099375	0.299687	23.456250	0.249687	0.207187	23.012500	0.156562	0.481250	23.050000	0.176250	0.465937	22.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	066
09.58.09.031 23	0.423437	-0.123437	22.231250	0.001562	0.359687	25.737500	0.145625	0.232812	23.468750	0.216562	0.516562	23.031250	0.019375	0.366250	22.768750	0.080312	0.333125	23.425000	0.239375	0.240625	23.000000	0.160937	0.480937	23.031250	0.180312	0.467500	22.806250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	067
09.58.09.365 23	0.410937	-0.127812	22.256250	0.012812	0.361562	25.737500	0.147500	0.233437	23.512500	0.211875	0.515937	22.950000	0.014062	0.369375	22.756250	0.103437	0.288437	23.487500	0.246250	0.197812	23.037500	0.156250	0.476562	22.987500	0.184687	0.469687	22.881250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	068
09.58.09.703 23	0.413750	-0.117812	22.237500	0.005937	0.347187	25.750000	0.142812	0.225625	23.500000	0.208750	0.513125	23.018750	0.022187	0.364062	22.787500	0.087187	0.315937	23.475000	0.246875	0.207187	23.025000	0.154687	0.473750	23.031250	0.176875	0.463125	22.843750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	069
09.58.10.035 23	0.418750	-0.124062	22.225000	0.002500	0.360625	25.731250	0.146250	0.218125	23.518750	0.205312	0.505312	23.056250	0.011875	0.365000	22.818750	0.081562	0.322187	23.512500	0.242500	0.240000	23.056250	0.153125	0.471875	23.068750	0.181250	0.464062	22.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4095	070
